"dr","Region_Id","Location_Id","Group_Location_Id","Item_Id_Unique","Meter_Type_Id","Use_Id","Occurred_On","FY","FY_MonthEnding","Confidence","Amount","Statistics_Data_Type_Id","Days_Included","Currency_Id","Normalized","Conversion_Id","Target","Budget","Target_CO2e","Target_GJ"
"27","145786","17069958","17083277","-17896447","129","1","7/1/2023 12:00:00 AM","22-23","","100","1586.5598","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","8/1/2023 12:00:00 AM","22-23","","100","1586.5598","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","9/1/2023 12:00:00 AM","22-23","","100","1535.3804","1","30","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","11/1/2023 12:00:00 AM","22-23","","100","1346.3115","1","30","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","12/1/2023 12:00:00 AM","22-23","","100","1391.1885","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","1/1/2024 12:00:00 AM","23-24","","100","1305.5769","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","2/1/2024 12:00:00 AM","23-24","","100","1221.3462","1","29","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","3/1/2024 12:00:00 AM","23-24","","100","1305.5769","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","4/1/2024 12:00:00 AM","23-24","","100","1407.8571","1","30","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","5/1/2024 12:00:00 AM","23-24","","100","1454.7857","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","6/1/2024 12:00:00 AM","23-24","","100","1407.8571","1","30","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","7/1/2024 12:00:00 AM","23-24","","100","1475.8696","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","8/1/2024 12:00:00 AM","23-24","","100","1475.8696","1","31","114","","25","","","",""
"27","145786","17069958","17083277","-17896447","129","1","9/1/2024 12:00:00 AM","23-24","","100","1428.2609","1","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","1/1/2022 12:00:00 AM","21-22","","100","681.3111","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","2/1/2022 12:00:00 AM","21-22","","100","615.3778","1","28","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","3/1/2022 12:00:00 AM","21-22","","100","681.3111","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","4/1/2022 12:00:00 AM","21-22","","100","682.4176","1","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","5/1/2022 12:00:00 AM","21-22","","100","705.1648","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","6/1/2022 12:00:00 AM","21-22","","100","682.4176","1","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","7/1/2022 12:00:00 AM","21-22","","100","620.0000","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","8/1/2022 12:00:00 AM","21-22","","100","620.0000","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","9/1/2022 12:00:00 AM","21-22","","100","600.0000","1","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","10/1/2022 12:00:00 AM","21-22","","100","604.5000","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","11/1/2022 12:00:00 AM","21-22","","100","585.0000","1","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","12/1/2022 12:00:00 AM","21-22","","100","604.5000","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","1/1/2023 12:00:00 AM","22-23","","100","665.4667","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","2/1/2023 12:00:00 AM","22-23","","100","601.0667","1","28","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","3/1/2023 12:00:00 AM","22-23","","100","665.4667","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","4/1/2023 12:00:00 AM","22-23","","100","1012.0000","1","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","5/1/2023 12:00:00 AM","22-23","","91","660.0427","3","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","6/1/2023 12:00:00 AM","22-23","","91","638.7510","3","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","7/1/2023 12:00:00 AM","22-23","","100","604.5000","2","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","8/1/2023 12:00:00 AM","22-23","","100","604.5000","2","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","9/1/2023 12:00:00 AM","22-23","","100","585.0000","2","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","10/1/2023 12:00:00 AM","22-23","","91","660.0427","3","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","11/1/2023 12:00:00 AM","22-23","","100","679.6721","1","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","12/1/2023 12:00:00 AM","22-23","","100","702.3279","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","1/1/2024 12:00:00 AM","23-24","","100","611.1429","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","2/1/2024 12:00:00 AM","23-24","","100","571.7143","1","29","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","3/1/2024 12:00:00 AM","23-24","","100","611.1429","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","4/1/2024 12:00:00 AM","23-24","","100","636.9231","1","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","5/1/2024 12:00:00 AM","23-24","","100","658.1538","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","6/1/2024 12:00:00 AM","23-24","","100","636.9231","1","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","7/1/2024 12:00:00 AM","23-24","","100","636.8478","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","8/1/2024 12:00:00 AM","23-24","","100","636.8478","1","31","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","9/1/2024 12:00:00 AM","23-24","","100","616.3043","1","30","114","","25","","","",""
"21","145786","17069958","17083277","-17896437","92","1","10/1/2024 12:00:00 AM","23-24","","91","660.0427","3","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","1/1/2022 12:00:00 AM","21-22","","100","4387.5333","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","2/1/2022 12:00:00 AM","21-22","","100","3962.9333","1","28","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","3/1/2022 12:00:00 AM","21-22","","100","4387.5333","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","4/1/2022 12:00:00 AM","21-22","","100","4027.5495","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","5/1/2022 12:00:00 AM","21-22","","100","4161.8011","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","6/1/2022 12:00:00 AM","21-22","","100","4027.5495","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","7/1/2022 12:00:00 AM","21-22","","100","3706.8587","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","8/1/2022 12:00:00 AM","21-22","","100","3706.8587","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","9/1/2022 12:00:00 AM","21-22","","100","3587.2826","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","10/1/2022 12:00:00 AM","21-22","","100","4292.1522","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","11/1/2022 12:00:00 AM","21-22","","100","4153.6957","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","12/1/2022 12:00:00 AM","21-22","","100","4292.1522","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","1/1/2023 12:00:00 AM","22-23","","100","3988.6667","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","2/1/2023 12:00:00 AM","22-23","","100","3602.6667","1","28","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","3/1/2023 12:00:00 AM","22-23","","100","3988.6667","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","4/1/2023 12:00:00 AM","22-23","","100","3435.8242","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","5/1/2023 12:00:00 AM","22-23","","100","3550.3516","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","6/1/2023 12:00:00 AM","22-23","","100","3435.8242","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","7/1/2023 12:00:00 AM","22-23","","100","3706.8587","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","8/1/2023 12:00:00 AM","22-23","","100","3706.8587","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","9/1/2023 12:00:00 AM","22-23","","100","3587.2826","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","10/1/2023 12:00:00 AM","22-23","","92","3986.4109","3","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","11/1/2023 12:00:00 AM","22-23","","100","4271.3115","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","12/1/2023 12:00:00 AM","22-23","","100","4413.6885","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","1/1/2024 12:00:00 AM","23-24","","100","3944.8352","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","2/1/2024 12:00:00 AM","23-24","","100","3690.3297","1","29","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","3/1/2024 12:00:00 AM","23-24","","100","3944.8352","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","4/1/2024 12:00:00 AM","23-24","","100","4008.4615","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","5/1/2024 12:00:00 AM","23-24","","100","4142.0769","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","6/1/2024 12:00:00 AM","23-24","","100","4008.4615","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","7/1/2024 12:00:00 AM","23-24","","100","3706.8587","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","8/1/2024 12:00:00 AM","23-24","","100","3706.8587","1","31","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","9/1/2024 12:00:00 AM","23-24","","100","3587.2826","1","30","114","","25","","","",""
"22","145786","17069958","17083277","-17896440","913","1","10/1/2024 12:00:00 AM","23-24","","92","3986.4109","3","31","114","","25","","","",""
"62","45001","17069963","17083282","-17896359","102","1","6/1/2022 12:00:00 AM","21-22","","100","478.0220","1","30","39","","26","","","",""
"62","45001","17069963","17083282","-17896359","102","1","7/1/2022 12:00:00 AM","21-22","","100","505.4348","1","31","39","","26","","","",""
"62","45001","17069963","17083282","-17896359","102","1","8/1/2022 12:00:00 AM","21-22","","100","505.4348","1","31","39","","26","","","",""
"60","45001","17069963","17083282","-17896356","9077","1","6/1/2022 12:00:00 AM","21-22","","100","4023.0989","1","30","39","","26","","","",""
"60","45001","17069963","17083282","-17896356","9077","1","7/1/2022 12:00:00 AM","21-22","","100","4485.8348","1","31","39","","26","","","",""
"60","45001","17069963","17083282","-17896356","9077","1","8/1/2022 12:00:00 AM","21-22","","100","4485.8348","1","31","39","","26","","","",""
"58","45001","17069963","17083282","-17896351","92","1","6/1/2022 12:00:00 AM","21-22","","100","598.1538","1","30","39","","26","","","",""
"58","45001","17069963","17083282","-17896351","92","1","7/1/2022 12:00:00 AM","21-22","","100","669.6000","1","31","39","","26","","","",""
"58","45001","17069963","17083282","-17896351","92","1","8/1/2022 12:00:00 AM","21-22","","100","669.6000","1","31","39","","26","","","",""
"58","45001","17069963","17083282","-17896351","92","1","10/1/2023 12:00:00 AM","22-23","","100","742.2478","1","31","39","","27","","","",""
"58","45001","17069963","17083282","-17896351","92","1","11/1/2023 12:00:00 AM","22-23","","100","718.3043","1","30","39","","27","","","",""
"58","45001","17069963","17083282","-17896351","92","1","12/1/2023 12:00:00 AM","22-23","","100","742.2478","1","31","39","","27","","","",""
"60","45001","17069963","17083282","-17896356","9077","1","10/1/2023 12:00:00 AM","22-23","","100","5859.6739","1","31","39","","27","","","",""
"60","45001","17069963","17083282","-17896356","9077","1","11/1/2023 12:00:00 AM","22-23","","100","5670.6522","1","30","39","","27","","","",""
"60","45001","17069963","17083282","-17896356","9077","1","12/1/2023 12:00:00 AM","22-23","","100","5859.6739","1","31","39","","27","","","",""
"62","45001","17069963","17083282","-17896359","102","1","10/1/2023 12:00:00 AM","22-23","","100","522.2826","1","31","39","","27","","","",""
"62","45001","17069963","17083282","-17896359","102","1","11/1/2023 12:00:00 AM","22-23","","100","505.4348","1","30","39","","27","","","",""
